Thu Jan 15 1953,18080.26,208705.34
Sun Feb 15 1953,18080.26,209492.9
Sun Mar 15 1953,18080.26,208705.34
Wed Apr 15 1953,18122.25,209190.04
Fri May 15 1953,18143.25,208648.05
Mon Jun 15 1953,18143.25,207869.52
Wed Jul 15 1953,18185.25,208350.72
Sat Aug 15 1953,18206.25,207815.88
Tue Sep 15 1953,18227.25,208055.59
Thu Oct 15 1953,18227.25,207285.01
Sun Nov 15 1953,18206.25,207815.88
Tue Dec 15 1953,18206.25,207815.88
Fri Jan 15 1954,18206.25,207815.88
Mon Feb 15 1954,18227.25,208055.59
Mon Mar 15 1954,18227.25,208055.59
Thu Apr 15 1954,18206.25,208591.32
Sat May 15 1954,18206.25,207815.88
Tue Jun 15 1954,18227.25,208055.59
Thu Jul 15 1954,18290.25,208774.7
Sun Aug 15 1954,18332.24,209254
Wed Sep 15 1954,18374.24,210516
Fri Oct 15 1954,18353.24,210275.4
Mon Nov 15 1954,18353.24,210275.4
Wed Dec 15 1954,18374.24,211304.45
Sat Jan 15 1955,18395.24,211545.95
Tue Feb 15 1955,18332.24,210821.45
Tue Mar 15 1955,18290.25,210338.56
Fri Apr 15 1955,18185.25,209131.06
Sun May 15 1955,18185.25,209131.06
Wed Jun 15 1955,18269.25,210097.06
Fri Jul 15 1955,18332.24,210034.8
Mon Aug 15 1955,18437.24,211237.8
Thu Sep 15 1955,18479.24,210931.94
Sat Oct 15 1955,18458.24,210692.23
Tue Nov 15 1955,18416.24,210212.82
Thu Dec 15 1955,18374.24,210516
Sun Jan 15 1956,18332.24,210034.8
Wed Feb 15 1956,18269.25,209313.11
Thu Mar 15 1956,18206.25,208591.32
Sun Apr 15 1956,18122.25,206857.06
Tue May 15 1956,18143.25,206329.74
Fri Jun 15 1956,18332.24,206946.05
Sun Jul 15 1956,18479.24,207082.81
Wed Aug 15 1956,18605.23,209258.41
Sat Sep 15 1956,18584.23,208259.36
Mon Oct 15 1956,18563.24,207267.69
Thu Nov 15 1956,18521.24,206798.74
Sat Dec 15 1956,18542.24,206283.09
Tue Jan 15 1957,18605.23,206983.86
Fri Feb 15 1957,18773.23,208098.88
Fri Mar 15 1957,18773.23,207350.33
Mon Apr 15 1957,18899.22,207993.71
Wed May 15 1957,18962.22,207941.74
Sat Jun 15 1957,18899.22,206513.32
Mon Jul 15 1957,18899.22,205053.87
Thu Aug 15 1957,18899.22,205053.87
Sun Sep 15 1957,18962.22,205737.41
Tue Oct 15 1957,19067.21,206876.53
Fri Nov 15 1957,19067.21,206148.09
Sun Dec 15 1957,19046.22,205921.16
Wed Jan 15 1958,19067.21,204706.5
Sat Feb 15 1958,19067.21,204706.5
Sat Mar 15 1958,19235.21,205076.06
Tue Apr 15 1958,19277.21,204812.69
Thu May 15 1958,19319.2,205258.81
Sun Jun 15 1958,19214.21,204143.34
Tue Jul 15 1958,19214.21,203439.39
Fri Aug 15 1958,19193.21,203920.22
Mon Sep 15 1958,19130.21,203250.87
Wed Oct 15 1958,19109.21,203027.75
Sat Nov 15 1958,19151.21,202772.35
Mon Dec 15 1958,19172.21,203697.1
Thu Jan 15 1959,19130.21,202550
Sun Feb 15 1959,19109.21,203027.75
Sun Mar 15 1959,19109.21,203027.75
Wed Apr 15 1959,19109.21,202327.66
Fri May 15 1959,19193.21,203217.05
Mon Jun 15 1959,19193.21,202518.71
Wed Jul 15 1959,19130.21,201162.68
Sat Aug 15 1959,19109.21,200941.85
Tue Sep 15 1959,19151.21,200696.18
Thu Oct 15 1959,19256.21,201110.15
Sun Nov 15 1959,19277.21,201329.48
Tue Dec 15 1959,19193.21,200452.19
Fri Jan 15 1960,19256.21,201796.54
Mon Feb 15 1960,19256.21,201110.15
Tue Mar 15 1960,19256.21,201110.15
Fri Apr 15 1960,19256.21,200428.42
Sun May 15 1960,19214.21,199991.27
Wed Jun 15 1960,19172.21,198879.94
Fri Jul 15 1960,19172.21,198879.94
Mon Aug 15 1960,19256.21,199751.3
Thu Sep 15 1960,19340.2,200622.56
Sat Oct 15 1960,19403.2,199925.23
Tue Nov 15 1960,19340.2,199276.1
Thu Dec 15 1960,19340.2,199276.1
Sun Jan 15 1961,19340.2,199276.1
Wed Feb 15 1961,19298.2,198843.34
Wed Mar 15 1961,19340.2,199276.1
Sat Apr 15 1961,19256.21,198410.69
Mon May 15 1961,19319.2,199059.72
Thu Jun 15 1961,19298.2,198843.34
Sat Jul 15 1961,19361.2,198162.53
Tue Aug 15 1961,19382.2,199040.93
Fri Sep 15 1961,19382.2,198377.46
Sun Oct 15 1961,19382.2,198377.46
Wed Nov 15 1961,19487.2,199452.14
Fri Dec 15 1961,19529.2,199882.01
Mon Jan 15 1962,19550.19,200096.85
Thu Feb 15 1962,19508.2,199003.73
Thu Mar 15 1962,19508.2,199003.73
Sun Apr 15 1962,19508.2,198344.78
Tue May 15 1962,19613.19,199412.24
Fri Jun 15 1962,19634.19,199625.75
Sun Jul 15 1962,19634.19,198966.92
Wed Aug 15 1962,19634.19,198966.92
Sat Sep 15 1962,19613.19,198100.32
Mon Oct 15 1962,19571.19,197676.1
Thu Nov 15 1962,19592.19,197888.21
Sat Dec 15 1962,19592.19,197888.21
Tue Jan 15 1963,19613.19,198100.32
Fri Feb 15 1963,19613.19,198100.32
Fri Mar 15 1963,19718.19,198507.87
Mon Apr 15 1963,19802.18,199353.42
Wed May 15 1963,19760.19,198930.69
Sat Jun 15 1963,19760.19,198280.59
Mon Jul 15 1963,19802.18,198054.7
Thu Aug 15 1963,19802.18,198054.7
Sun Sep 15 1963,19802.18,198054.7
Tue Oct 15 1963,19802.18,197411.66
Fri Nov 15 1963,19928.18,198667.78
Sun Dec 15 1963,20012.18,198859.54
Wed Jan 15 1964,20012.18,198859.54
Sat Feb 15 1964,20075.17,199485.47
Sun Mar 15 1964,20075.17,199485.47
Wed Apr 15 1964,20012.18,198859.54
Fri May 15 1964,19928.18,198024.84
Mon Jun 15 1964,19991.18,198010.06
Wed Jul 15 1964,20033.17,197787.94
Sat Aug 15 1964,20096.17,199049.97
Tue Sep 15 1964,20159.17,199031.94
Thu Oct 15 1964,20201.17,199446.61
Sun Nov 15 1964,20264.17,199427.36
Tue Dec 15 1964,20264.17,199427.36
Fri Jan 15 1965,20390.16,200667.28
Mon Feb 15 1965,20390.16,200667.28
Mon Mar 15 1965,20327.16,199408.14
Thu Apr 15 1965,20285.16,198362.38
Sat May 15 1965,20264.17,198157.12
Tue Jun 15 1965,20264.17,196902.96
Thu Jul 15 1965,20306.16,197310.97
Sun Aug 15 1965,20306.16,197310.97
Wed Sep 15 1965,20306.16,197310.97
Fri Oct 15 1965,20432.16,197909
Mon Nov 15 1965,20537.15,198925.94
Wed Dec 15 1965,20600.15,198908.7
Sat Jan 15 1966,20663.15,199517.01
Tue Feb 15 1966,20621.15,197867.02
Tue Mar 15 1966,20621.15,197250.61
Fri Apr 15 1966,20642.15,196228.88
Sun May 15 1966,20684.15,196628.14
Wed Jun 15 1966,20726.15,196419.29
Fri Jul 15 1966,20747.15,196013.33
Mon Aug 15 1966,20684.15,194222.9
Thu Sep 15 1966,20684.15,194222.9
Sat Oct 15 1966,20768.14,193826.08
Tue Nov 15 1966,20768.14,193826.08
Thu Dec 15 1966,20852.14,194610.04
Sun Jan 15 1967,20852.14,194610.04
Wed Feb 15 1967,20852.14,194610.04
Wed Mar 15 1967,20705.15,192652.64
Sat Apr 15 1967,20789.14,192849.73
Mon May 15 1967,20915.14,193434.18
Thu Jun 15 1967,20957.14,193240.56
Sat Jul 15 1967,20957.14,192662
Tue Aug 15 1967,21083.13,193241.68
Fri Sep 15 1967,21083.13,192666.55
Sun Oct 15 1967,21167.13,192860.19
Wed Nov 15 1967,21230.13,192861.91
Fri Dec 15 1967,21335.12,193243.95
Mon Jan 15 1968,21314.12,191921.46
Thu Feb 15 1968,21419.12,192302.99
Fri Mar 15 1968,21377.12,191366.36
Mon Apr 15 1968,21377.12,190810.06
Wed May 15 1968,21314.12,189696.29
Sat Jun 15 1968,21482.11,190089.43
Mon Jul 15 1968,21566.11,189739.13
Thu Aug 15 1968,21629.11,189749.71
Sun Sep 15 1968,21629.11,189209.11
Tue Oct 15 1968,21776.1,189415.67
Fri Nov 15 1968,22028.09,191066.3
Sun Dec 15 1968,22217.08,192162.72
Wed Jan 15 1969,22322.08,192528.57
Sat Feb 15 1969,22427.08,192353.56
Sat Mar 15 1969,22616.07,192362.52
Tue Apr 15 1969,22637.07,191480.3
Thu May 15 1969,22742.06,191839.9
Sun Jun 15 1969,22805.06,191320.12
Tue Jul 15 1969,23015.05,192032.45
Fri Aug 15 1969,23162.05,192214.34
Mon Sep 15 1969,23330.04,193086.58
Wed Oct 15 1969,23519.03,193607.02
Sat Nov 15 1969,23624.03,193434.19
Mon Dec 15 1969,23771.02,193605.18
Thu Jan 15 1970,24002.01,194969.34
Sun Feb 15 1970,24170,195300.6
Sun Mar 15 1970,24296,195290.87
Wed Apr 15 1970,24400.99,194606.45
Fri May 15 1970,24589.99,195605.73
Mon Jun 15 1970,24757.98,195926.87
Wed Jul 15 1970,24820.98,195418.12
Sat Aug 15 1970,25051.97,197236.73
Tue Sep 15 1970,25303.96,198204.24
Thu Oct 15 1970,25429.95,198179.99
Sun Nov 15 1970,25576.95,198318.89
Tue Dec 15 1970,25723.94,198456.32
